var0=pandas.read_csv var1=pandas.read_csv	var0.head
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	var3.value_counts
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	var1=var1.set_index
var1=var1.set_index var2=var2.set_index var9=lightgbm.LGBMClassifier	var9.set_params
var2=var2.set_index var9=lightgbm.LGBMClassifier var9.set_params	var9.fit
var9=lightgbm.LGBMClassifier var9.set_params var9.fit	var10=var9.predict
var9.set_params var9.fit var10=var9.predict	var11=pandas.read_csv
var9.fit var10=var9.predict var11=pandas.read_csv	var11.to_csv
var10=var9.predict var11=pandas.read_csv var11.to_csv	var12=pandas.read_csv
var11=pandas.read_csv var11.to_csv var12=pandas.read_csv	var12.to_csv
var11.to_csv var12=pandas.read_csv var12.to_csv	var13=pandas.read_csv
var12=pandas.read_csv var12.to_csv var13=pandas.read_csv	var13.to_csv
var12.to_csv var13=pandas.read_csv var13.to_csv	var14=pandas.read_csv
var13=pandas.read_csv var13.to_csv var14=pandas.read_csv	var14.to_csv
var12.append_0 var12.remove var14=pandas.read_csv	var15=pandas.read_csv
var12.remove var14=pandas.read_csv var15=pandas.read_csv	loc
var12.append_0 var12.remove var14=pandas.read_csv	var15=pandas.read_csv
var12.remove var14=pandas.read_csv var15=pandas.read_csv	loc
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	var3.value_counts
var12.append_0 var12.remove var14=pandas.read_csv	var15=pandas.read_csv
var12.remove var14=pandas.read_csv var15=pandas.read_csv	loc
var12.append_0 var12.remove var14=pandas.read_csv	var15=pandas.read_csv
var12.remove var14=pandas.read_csv var15=pandas.read_csv	loc
var12.append_0 var12.remove var14=pandas.read_csv	var15=pandas.read_csv
var12.remove var14=pandas.read_csv var15=pandas.read_csv	loc
import_scipy.stats var0=pandas.read_csv	var1=pandas.read_csv
import_scipy.stats var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.concat
seaborn.heatmap var2.drop var2.to_csv	var2.drop
var2=pandas.read_csv	var3=pandas.read_csv
var2=pandas.read_csv var3=pandas.read_csv	var4.value_counts
var2=pandas.read_csv var3=pandas.read_csv var4.value_counts	var6=pandas.DataFrame
var24.fit var27.append_0 var16=pandas.read_csv	var16.to_csv
var27.append_0 var16=pandas.read_csv var16.to_csv	var30=pandas.read_csv
var16=pandas.read_csv var16.to_csv var30=pandas.read_csv	var30.to_csv
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	var3.value_counts
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	var3.value_counts
var12.append_0 var12.remove var14=pandas.read_csv	var15=pandas.read_csv
var12.remove var14=pandas.read_csv var15=pandas.read_csv	loc
var13.append_0 var13.remove var15=pandas.read_csv	var16=pandas.read_csv
var13.remove var15=pandas.read_csv var16=pandas.read_csv	loc
var13.append_0 var13.remove var15=pandas.read_csv	var16=pandas.read_csv
var13.remove var15=pandas.read_csv var16=pandas.read_csv	loc
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.describe
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.describe
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.sample
var0=pandas.read_csv	var0.head
var11.fit var13=var11.predict var14=pandas.read_csv	var14=var14.fillna
var5=pandas.concat var8.fit var9=pandas.read_csv	var10=pandas.concat
import_numpy var5=var0.dropna var6=pandas.read_csv	var6=var6.drop
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var1.to_csv
var0=pandas.read_csv	var0.head
var6.append_0 pandas.DataFrame var11=pandas.read_csv	var11.pop
pandas.DataFrame var11=pandas.read_csv var11.pop	var11.head
var8.fit var14=var8.predict var11=pandas.read_csv	var15=pandas.DataFrame
var14=var8.predict var11=pandas.read_csv var15=pandas.DataFrame	var15.to_csv
var0=pandas.read_csv	var0.head
var6.append_0 pandas.DataFrame var11=pandas.read_csv	var11.pop
pandas.DataFrame var11=pandas.read_csv var11.pop	var11.head
var8.fit var14=var8.predict var11=pandas.read_csv	var15=pandas.DataFrame
var14=var8.predict var11=pandas.read_csv var15=pandas.DataFrame	var15.to_csv
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	pandas.set_option
var37.set_title var29.to_csv var38=pandas.read_csv	columns
var66.to_csv var66.head var67=pandas.read_csv	var68=pandas.read_csv
var66.head var67=pandas.read_csv var68=pandas.read_csv	var69=pandas.read_csv
var67=pandas.read_csv var68=pandas.read_csv var69=pandas.read_csv	var22=var71.median
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	pandas.set_option
var37.set_title var29.to_csv var38=pandas.read_csv	columns
var66.to_csv var66.head var67=pandas.read_csv	var68=pandas.read_csv
var66.head var67=pandas.read_csv var68=pandas.read_csv	var69=pandas.read_csv
var67=pandas.read_csv var68=pandas.read_csv var69=pandas.read_csv	var22=var71.median
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
import_pandas	import_sklearn
import_pandas import_sklearn	var0=pandas.read_csv
import_pandas import_sklearn var0=pandas.read_csv	var1=var0.dropna
iloc import_matplotlib.pyplot var7=pandas.read_csv	var7.head
import_matplotlib.pyplot var7=pandas.read_csv var7.head	var7=var7.dropna
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
import_pandas import_matplotlib.pyplot var1=pandas.read_csv	var1.head
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
import_matplotlib.pyplot import_seaborn var1=pandas.read_csv	var2=pandas.read_csv
import_seaborn var1=pandas.read_csv var2=pandas.read_csv	var1.info
var6=var6.join var7=pandas.read_csv	var7.info
import_os var0=pandas.read_csv	var1=pandas.read_csv
import_os var0=pandas.read_csv var1=pandas.read_csv	var0.info
var4.append_0 var4.remove var6=pandas.read_csv	var7=pandas.read_csv
var4.remove var6=pandas.read_csv var7=pandas.read_csv	var6.info
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	pandas.set_option
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head var1=pandas.read_csv	var1.head
var0.head var1=pandas.read_csv var1.head	var1=pandas.read_csv
var1=pandas.read_csv var1.head var1=pandas.read_csv	var1.describe
var1.head var1=pandas.read_csv var1.describe	var2=pandas.read_csv
var1=pandas.read_csv var1.describe var2=pandas.read_csv	var2.head
var1.describe var2=pandas.read_csv var2.head	seaborn.countplot
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.replace
var0=pandas.read_csv var0.replace	var0.replace
var0=pandas.read_csv var0.replace var0.replace	var0.sort_values
var0.replace var0.replace var0.sort_values	columns
cv_results_ var56=var55.predict var59=pandas.read_csv	var59.replace
var65=var65.rename var66=pandas.merge var67.to_csv	var15=numpy.array
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var3=numpy.array
var0=pandas.read_csv var1=pandas.read_csv var3=numpy.array	var7.fit
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1=var0.drop
var7.append_1 var8.append_2 var11=pandas.read_csv	var12=var11.drop
var8.append_2 var11=pandas.read_csv var12=var11.drop	var13=var12.dropna
var11=pandas.read_csv var12=var11.drop var13=var12.dropna	var14=var13.apply
var12=var11.drop var13=var12.dropna var14=var13.apply	iloc
var13=var12.dropna var14=var13.apply iloc	var9.fit
var14=var13.apply iloc var9.fit	var16=var9.predict
iloc var9.fit var16=var9.predict	var17=pandas.DataFrame
import_warnings import_operator var0=pandas.read_csv	var1=pandas.read_csv
import_operator var0=pandas.read_csv var1=pandas.read_csv	var1.tail
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var5=pandas.DataFrame
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var0.head
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var4=plotly.graph_objs.Layout
var0=pandas.read_csv	var0.head
var0.head var2=var1.median var0=pandas.read_csv	var0.to_csv
var2=var1.median var0=pandas.read_csv var0.to_csv	var0.head
var0=pandas.read_csv var0.to_csv var0.head	var41=pandas.read_csv
var0.to_csv var0.head var41=pandas.read_csv	var41.to_csv
var0.head var41=pandas.read_csv var41.to_csv	var41.head
var41=pandas.read_csv var41.to_csv var41.head	var42=var0.corr
import_pandas import_sklearn var0=pandas.read_csv	var1=var0.dropna
var0=pandas.read_csv var1=var0.dropna var2=pandas.read_csv	var3=var2.dropna
import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	var1=pandas.read_csv
import_seaborn var0=pandas.read_csv var1=pandas.read_csv	matplotlib.pyplot.figure
import_matplotlib.pyplot var0=pandas.read_csv	var1=pandas.read_csv
import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv	var0.head
var5.fit var6=var4.inverse_transform var8=pandas.read_csv	var8.to_csv
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var12=pandas.read_csv	var12.head
var12=pandas.read_csv var12.head var13=pandas.read_csv	var13.head
var13=pandas.read_csv var13.head var14=pandas.read_csv	var14.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
matplotlib.pyplot.suptitle matplotlib.pyplot.show var10=pandas.read_csv	var10.head
var10=pandas.read_csv var10.head var11=pandas.read_csv	var11.head
var11=pandas.read_csv var11.head var12=pandas.read_csv	var12.head
var0=var0.split	var1.keys
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var2.info
var25=pandas.DataFrame var26=pandas.merge var26.to_csv	var26.head
var0=pandas.read_csv	var2=numpy.linspace
var0=pandas.read_csv	columns
var0=pandas.read_csv	var0.drop
var0=pandas.read_csv var0.drop	var0.drop
var0=pandas.read_csv var0.drop var0.drop	import_matplotlib.pyplot
var0=pandas.read_csv	var0.head
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_seaborn
import_pandas import_matplotlib.pyplot import_seaborn	var0=pandas.read_csv
import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var3=var2.as_data_frame
var0=pandas.read_csv var3=var2.as_data_frame var3=var2.as_data_frame	matplotlib.pyplot.figure
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var2=var1.delete
var0=pandas.read_csv var2=var1.delete	var5.plot
var0=pandas.read_csv	var2=var1.delete
var0=pandas.read_csv var2=var1.delete	var5.plot
var0=pandas.read_csv	var0.describe
var0=pandas.read_csv	var1=pandas.DataFrame
var0=pandas.read_csv var1=pandas.DataFrame	var1.head
var0=pandas.read_csv	import_matplotlib.pyplot
var0=pandas.read_csv	var1=var0.drop
var0=pandas.read_csv var1=var0.drop	Class
var0=pandas.read_csv var1=var0.drop Class	var3.fit
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	import_scipy.optimize
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var3=numpy.unique
var0=pandas.read_csv	var1=var0.drop
var0=pandas.read_csv var1=var0.drop	Class
var0=pandas.read_csv var1=var0.drop Class	var3.fit
var0=pandas.read_csv	var0.head
import_numpy import_matplotlib.pyplot var0=pandas.read_csv	var0.head
import_matplotlib.pyplot var0=pandas.read_csv var0.head	matplotlib.pyplot.xlabel
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	matplotlib.pyplot.figure
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var3.fit
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0.describe
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0.info
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var3=pandas.read_csv	iloc
var0=pandas.read_csv	var6=var0.drop
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0.describe
import_seaborn import_matplotlib.gridspec var0=pandas.read_csv	var0.describe
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var6=var4.sample
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0=var0.drop
var0=pandas.read_csv var0.head var0=var0.drop	var2=var0.drop
var0.head var0=var0.drop var2=var0.drop	import_lightgbm
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1=var0.drop
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	import_matplotlib.pyplot
var0=pandas.read_csv	var0.info
var0=pandas.read_csv var0.info	var1=var0.drop
var0=pandas.read_csv var0.info var1=var0.drop	var0.head
var0=pandas.read_csv	var0.head
import_pandas import_matplotlib.pyplot var0=pandas.read_csv	var0.describe
import_matplotlib.pyplot var0=pandas.read_csv var0.describe	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	import_scipy.stats
var0=pandas.read_csv	var0.head
import_matplotlib.pyplot import_numpy var0=pandas.read_csv	var0.head
import_numpy var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	var0.head
matplotlib.pyplot.xlabel matplotlib.pyplot.show var60=pandas.read_csv	var61=pandas.concat
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	ix
var2=var0.groupby import_pandas	var3=pandas.read_csv
var2=var0.groupby import_pandas var3=pandas.read_csv	import_pandas
var0=pandas.read_csv	var2=matplotlib.pyplot.figure
var0=pandas.read_csv	matplotlib.pyplot.figure
var0=pandas.read_csv	var0.dropna
var0=pandas.read_csv var0.dropna	var0.head
var0=pandas.read_csv var0.dropna var0.head	var1=var3.fit_transform
var0=pandas.read_csv	var1=numpy.nonzero
var0=pandas.read_csv	matplotlib.pyplot.imshow
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	pandas.value_counts
var0.info	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	seaborn.countplot
ix ix var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var2=pandas.read_csv	dt
var2=pandas.read_csv dt	dt
var2=pandas.read_csv dt dt	var8=lightgbm.Dataset
var0=pandas.read_csv	var3.fit
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var2=var0.corr
import_numpy import_pandas var0=pandas.read_csv	var0.head
import_pandas var0=pandas.read_csv var0.head	var0.info
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0.append_0 var9=pandas.read_csv	var11=var9.drop
var0.append_0 var9=pandas.read_csv var11=var9.drop	var14.append_0
var0=pandas.read_csv	var0.head
import_seaborn import_warnings var0=pandas.read_csv	var0.head
import_warnings var0=pandas.read_csv var0.head	matplotlib.pyplot.xlabel
var0=pandas.read_csv	var0.head
matplotlib.pyplot.xlabel matplotlib.pyplot.show var60=pandas.read_csv	var61=pandas.concat
var0=pandas.read_csv	var2=var1.delete
var0=pandas.read_csv var2=var1.delete	var6.fit
var0=pandas.read_csv	var0.pivot_table
import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	var0.info
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0.describe
var0=pandas.read_csv	var4.fit
var0=pandas.read_csv	matplotlib.pyplot.hist
var0=pandas.read_csv	var0.describe
var0=pandas.read_csv var0.describe	var1=var0.corr
var0=pandas.read_csv	var0.head
matplotlib.pyplot.xlabel matplotlib.pyplot.show var60=pandas.read_csv	var61=pandas.concat
var0=pandas.read_csv	var0.dropna
var0=pandas.read_csv var0.dropna	var1.describe
var4.fit var5.fit var0=pandas.read_csv	var0.dropna
var5.fit var0=pandas.read_csv var0.dropna	var10.fit
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	var0.head
matplotlib.pyplot.xlabel matplotlib.pyplot.show var60=pandas.read_csv	var61=pandas.concat
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1=var3.fit_transform
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	import_numpy
var0=pandas.read_csv	import_numpy
var0=pandas.read_csv	var0.info
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	columns
var0=pandas.read_csv	var5=tensorflow.placeholder
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.info
var4=pandas.read_csv	var4.head
var4=pandas.read_csv var4.head	pandas.value_counts
import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	matplotlib.pyplot.xlabel
import_seaborn var0=pandas.read_csv matplotlib.pyplot.xlabel	matplotlib.pyplot.ylabel
var0=pandas.read_csv matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel	matplotlib.pyplot.title
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title	seaborn.heatmap
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	iloc
var0=pandas.read_csv	var0.sample
var0=pandas.read_csv var0.sample	var0.info
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0.describe
var0=pandas.read_csv	var1=var0.copy
var7=pandas.read_csv	var8=numpy.array
var7=pandas.read_csv var8=numpy.array	var7=var7.drop
var7=pandas.read_csv var8=numpy.array var7=var7.drop	var9=numpy.array
var8=numpy.array var7=var7.drop var9=numpy.array	var14=xgboost.DMatrix
var7=pandas.read_csv	var8=numpy.array
var7=pandas.read_csv var8=numpy.array	var7=var7.drop
var7=pandas.read_csv var8=numpy.array var7=var7.drop	var7=var7.drop
var8=numpy.array var7=var7.drop var7=var7.drop	var9=numpy.array
var7=var7.drop var7=var7.drop var9=numpy.array	var10.fit
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	var0.info
var0=pandas.read_csv var0.info	var1.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var2=var0.sample
import_datetime import_warnings var0=pandas.read_csv	var0.info
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1.plot
var0=pandas.read_csv	columns
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	matplotlib.pyplot.bar
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1=pandas.read_csv
var0=pandas.read_csv var0.head var1=pandas.read_csv	var1.head
var0.head var1=pandas.read_csv var1.head	var1.describe
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.corr
var0=pandas.read_csv var0.corr	seaborn.heatmap
var0=pandas.read_csv var0.corr seaborn.heatmap	matplotlib.pyplot.show
var0.corr seaborn.heatmap matplotlib.pyplot.show	var0.head
var0=pandas.read_csv	import_matplotlib.pyplot
import_plotly.plotly import_plotly.graph_objs var0=pandas.read_csv	var0.head
import_plotly.graph_objs var0=pandas.read_csv var0.head	var0=var0.drop
import_plotly.plotly import_plotly.graph_objs var0=pandas.read_csv	var0.head
import_plotly.graph_objs var0=pandas.read_csv var0.head	var0=var0.drop
var0=pandas.read_csv	var0=var0.drop
var0=pandas.read_csv var0=var0.drop	var2=pandas.value_counts
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var0.describe
var0=pandas.read_csv	var0.head
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	matplotlib.pyplot.figure
var9=pandas.DataFrame var10=pandas.DataFrame var9.to_csv	var10.to_csv
var10=pandas.DataFrame var9.to_csv var10.to_csv	__class__
import_datetime import_warnings var0=pandas.read_csv	var0.info
var0=pandas.read_csv	var0.info
matplotlib.pyplot.show import_itertools var62=pandas.read_csv	var62.head
import_seaborn seaborn.set var0=pandas.read_csv	var62=var0.drop
seaborn.set var0=pandas.read_csv var62=var0.drop	var8=var8.drop
matplotlib.pyplot.xlabel matplotlib.pyplot.show var100=pandas.read_csv	var101=pandas.concat
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	seaborn.countplot
