import_torch import_torch.nn import_torchvision	import_torchvision.transforms
import_torch.nn import_torchvision import_torchvision.transforms	var4=pandas.read_csv
var50=var50.to var49.extend var52=pandas.DataFrame	var52.to_csv
import_albumentations	import_pretrainedmodels
import_albumentations import_pretrainedmodels	var1=pandas.read_csv
import_os	import_albumentations
import_os import_albumentations	import_pretrainedmodels
import_os import_albumentations import_pretrainedmodels	import_numpy
import_albumentations import_pretrainedmodels import_numpy	import_pandas
import_pretrainedmodels import_numpy import_pandas	import_cv2
import_numpy import_pandas import_cv2	import_torch
import_pandas import_cv2 import_torch	import_torch.nn
import_cv2 import_torch import_torch.nn	import_torch.nn.functional
import_torch import_torch.nn import_torch.nn.functional	import_torch.optim
import_torch.nn import_torch.nn.functional import_torch.optim	import_warnings
import_torch.nn.functional import_torch.optim import_warnings	var0=pandas.read_csv
import_os	import_albumentations
import_os import_albumentations	import_numpy
import_os import_albumentations import_numpy	import_pandas
import_albumentations import_numpy import_pandas	import_cv2
import_numpy import_pandas import_cv2	import_torch
import_pandas import_cv2 import_torch	import_torch.nn
import_cv2 import_torch import_torch.nn	import_torch.nn.functional
import_torch import_torch.nn import_torch.nn.functional	import_torch.optim
import_torch.nn import_torch.nn.functional import_torch.optim	import_warnings
import_torch.nn.functional import_torch.optim import_warnings	var2=pandas.read_csv
import_pandas	import_numpy
import_pandas import_numpy	import_os
import_pandas import_numpy import_os	import_matplotlib.pyplot
import_numpy import_os import_matplotlib.pyplot	import_random
import_os import_matplotlib.pyplot import_random	import_math
import_matplotlib.pyplot import_random import_math	import_imgaug
import_random import_math import_imgaug	values
import_pandas	import_csv
import_pandas import_csv	var9.writerow
import_pandas	import_csv
import_pandas import_csv	var9.writerow
import_matplotlib.pyplot	import_tensorflow.keras
import_matplotlib.pyplot import_tensorflow.keras	import_random
import_matplotlib.pyplot import_tensorflow.keras import_random	import_time
import_tensorflow.keras import_random import_time	var6=pandas.read_csv
import_os	import_torch
import_os import_torch	import_pandas
import_os import_torch import_pandas	import_numpy
import_torch import_pandas import_numpy	import_matplotlib.pyplot
import_pandas import_numpy import_matplotlib.pyplot	import_warnings
import_numpy import_matplotlib.pyplot import_warnings	var0=pandas.read_csv
import_torch	import_torch.nn
import_torch import_torch.nn	import_torch.nn.functional
import_torch import_torch.nn import_torch.nn.functional	import_pickle
import_torch.nn import_torch.nn.functional import_pickle	import_imp
import_torch.nn.functional import_pickle import_imp	import_numpy
import_pandas import_os import_pandas	import_numpy
import_os import_pandas import_numpy	import_torch
import_pandas import_numpy import_torch	var12.append_0
Id var21.show_batch import_pathlib	var23.fit_one_cycle
matplotlib.pyplot.imshow matplotlib.pyplot.show var6.sort	var9.sort
matplotlib.pyplot.show var6.sort var9.sort	var13=pandas.unique
var3.imshow var6=pandas.read_csv var7=pandas.DataFrame	var7=var7.append_0
var6=pandas.read_csv var7=pandas.DataFrame var7=var7.append_0	var6.describe
import_matplotlib.pyplot	import_matplotlib.image
import_matplotlib.pyplot import_matplotlib.image	var4=matplotlib.image.imread
matplotlib.pyplot.imshow matplotlib.pyplot.show import_torch	import_torch.nn
matplotlib.pyplot.show import_torch import_torch.nn	import_torchvision
import_torch import_torch.nn import_torchvision	import_torchvision.transforms
import_torch.nn import_torchvision import_torchvision.transforms	var5=pandas.read_csv
import_matplotlib.pyplot	import_pandas
import_matplotlib.pyplot import_pandas	import_re
import_matplotlib.pyplot import_pandas import_re	import_sys
import_matplotlib.pyplot	import_os
import_matplotlib.pyplot import_os	import_matplotlib.pyplot
import_matplotlib.pyplot import_os import_matplotlib.pyplot	var0=pandas.read_csv
var0.head loc import_imageio	var4=matplotlib.pyplot.imshow
loc import_imageio var4=matplotlib.pyplot.imshow	matplotlib.pyplot.title
import_imageio var4=matplotlib.pyplot.imshow matplotlib.pyplot.title	var5=numpy.array
var3=var3.replace var3.head import_torch	import_torch.nn.functional
var3.head import_torch import_torch.nn.functional	matplotlib.pyplot.imshow
import_pandas	import_numpy
import_pandas import_numpy	import_os
import_pandas import_numpy import_os	import_matplotlib.pyplot
import_numpy import_os import_matplotlib.pyplot	import_math
import_os import_matplotlib.pyplot import_math	var8=numpy.unique
var0.head var1=var1.drop import_matplotlib.pyplot	import_matplotlib.image
var1=var1.drop import_matplotlib.pyplot import_matplotlib.image	var5=matplotlib.image.imread
import_matplotlib.pyplot import_matplotlib.image var5=matplotlib.image.imread	var6=matplotlib.pyplot.imshow
import_matplotlib.image var5=matplotlib.image.imread var6=matplotlib.pyplot.imshow	matplotlib.pyplot.show
var5=matplotlib.image.imread var6=matplotlib.pyplot.imshow matplotlib.pyplot.show	import_os
matplotlib.pyplot.close var74=var60.fit_generator import_pickle	var76.append_0
var3=var3.reshape var5=var4.fit_transform var8=pandas.DataFrame	index
var8=var8.append_0 var8.to_csv var13=tensorflow.read_file	var16=numpy.zeros
var28=pandas.DataFrame var29=numpy.zeros var13=tensorflow.read_file	var30=var30.map
var7=keras.preprocessing.load_img var8=keras.preprocessing.img_to_array	var9=var7.resize
var7=keras.preprocessing.load_img var8=keras.preprocessing.img_to_array var9=var7.resize	var10=keras.preprocessing.img_to_array
var0.head var0.info import_matplotlib.pyplot	matplotlib.pyplot.imshow
import_os	import_albumentations
import_os import_albumentations	import_pretrainedmodels
import_os import_albumentations import_pretrainedmodels	import_numpy
import_albumentations import_pretrainedmodels import_numpy	import_pandas
import_pretrainedmodels import_numpy import_pandas	import_cv2
import_numpy import_pandas import_cv2	import_torch
import_pandas import_cv2 import_torch	import_torch.nn
import_cv2 import_torch import_torch.nn	import_torch.nn.functional
import_torch import_torch.nn import_torch.nn.functional	import_torch.optim
import_torch.nn import_torch.nn.functional import_torch.optim	import_warnings
import_torch.nn.functional import_torch.optim import_warnings	var0=pandas.read_csv
var1.head Image import_time	var14=var13.copy
var14=pandas.get_dummies columns import_json	var18.add
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_cv2
import_pandas import_matplotlib.pyplot import_cv2	import_os
import_matplotlib.pyplot import_cv2 import_os	var3=pandas.read_csv
var3=var3.replace var3.head import_torch	import_torch.nn.functional
var3.head import_torch import_torch.nn.functional	matplotlib.pyplot.imshow
import_numpy	import_pandas
import_numpy import_pandas	import_tensorflow
import_numpy import_pandas import_tensorflow	import_os
import_pandas import_tensorflow import_os	import_sklearn
import_tensorflow import_os import_sklearn	var2=pandas.read_csv
var12=numpy.zeros var11.append_0 import_cv2	var18=matplotlib.pyplot.imshow
var57=plotly.graph_objs.Figure node var3.update	var3.update
var12=numpy.zeros var11.append_0 import_cv2	var24=numpy.array
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_cv2
import_pandas import_matplotlib.pyplot import_cv2	var1=pandas.DataFrame
var0=keras.preprocessing.load_img	var0=keras.preprocessing.img_to_array
var0=keras.preprocessing.load_img var0=keras.preprocessing.img_to_array	import_numpy
var0=keras.preprocessing.load_img var0=keras.preprocessing.img_to_array import_numpy	numpy.histogram
var0=keras.preprocessing.img_to_array import_numpy numpy.histogram	import_matplotlib.pyplot
import_numpy numpy.histogram import_matplotlib.pyplot	matplotlib.pyplot.imshow
matplotlib.pyplot.imshow matplotlib.pyplot.imshow import_os	import_PIL
matplotlib.pyplot.imshow import_os import_PIL	import_numpy
import_os import_PIL import_numpy	matplotlib.pyplot.imshow
import_tflearn	import_tqdm
import_tflearn import_tqdm	import_cv2
import_tensorflow	import_numpy
import_tensorflow import_numpy	import_tarfile
import_tensorflow import_numpy import_tarfile	import_os
import_numpy import_tarfile import_os	import_matplotlib.pyplot
import_tarfile import_os import_matplotlib.pyplot	import_time
import_os import_matplotlib.pyplot import_time	import_pandas
import_matplotlib.pyplot import_time import_pandas	import_sys
var44=var43.predict_proba var45=var43.predict import_numpy	import_pandas
var45=var43.predict import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_seaborn
import_pandas import_matplotlib.pyplot import_seaborn	import_cv2
import_matplotlib.pyplot import_seaborn import_cv2	import_plotly.offline
import_seaborn import_cv2 import_plotly.offline	plotly.offline.init_notebook_mode
import_cv2 import_plotly.offline plotly.offline.init_notebook_mode	import_plotly.graph_objs
import_plotly.offline plotly.offline.init_notebook_mode import_plotly.graph_objs	import_plotly.tools
plotly.offline.init_notebook_mode import_plotly.graph_objs import_plotly.tools	var1=pandas.DataFrame
import_numpy	import_os
import_numpy import_os	import_glob
import_numpy import_os import_glob	import_cv2
import_os import_glob import_cv2	import_datetime
import_glob import_cv2 import_datetime	import_pandas
import_cv2 import_datetime import_pandas	import_time
import_datetime import_pandas import_time	import_warnings
import_pandas import_time import_warnings	var7=var6.index
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_seaborn
import_pandas import_matplotlib.pyplot import_seaborn	import_cv2
import_matplotlib.pyplot import_seaborn import_cv2	import_plotly.offline
import_seaborn import_cv2 import_plotly.offline	plotly.offline.init_notebook_mode
import_cv2 import_plotly.offline plotly.offline.init_notebook_mode	import_plotly.graph_objs
import_plotly.offline plotly.offline.init_notebook_mode import_plotly.graph_objs	import_plotly.tools
plotly.offline.init_notebook_mode import_plotly.graph_objs import_plotly.tools	var1=pandas.DataFrame
import_cv2	import_glob
import_cv2 import_glob	import_matplotlib.pyplot
import_cv2 import_glob import_matplotlib.pyplot	import_os
import_glob import_matplotlib.pyplot import_os	import_random
import_tensorflow	import_matplotlib.pyplot
var2=pandas.DataFrame var2.head import_os	import_psutil
var4.append_4 var5.append_5 import_os	var8=var7.resize
var5.append_5 import_os var8=var7.resize	var8.save
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_seaborn
import_pandas import_matplotlib.pyplot import_seaborn	import_cv2
import_matplotlib.pyplot import_seaborn import_cv2	import_plotly.offline
import_seaborn import_cv2 import_plotly.offline	plotly.offline.init_notebook_mode
import_cv2 import_plotly.offline plotly.offline.init_notebook_mode	import_plotly.graph_objs
import_plotly.offline plotly.offline.init_notebook_mode import_plotly.graph_objs	import_plotly.tools
plotly.offline.init_notebook_mode import_plotly.graph_objs import_plotly.tools	var1=pandas.DataFrame
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_seaborn
import_pandas import_matplotlib.pyplot import_seaborn	import_cv2
import_matplotlib.pyplot import_seaborn import_cv2	import_plotly.offline
import_seaborn import_cv2 import_plotly.offline	plotly.offline.init_notebook_mode
import_cv2 import_plotly.offline plotly.offline.init_notebook_mode	import_plotly.graph_objs
import_plotly.offline plotly.offline.init_notebook_mode import_plotly.graph_objs	import_plotly.tools
plotly.offline.init_notebook_mode import_plotly.graph_objs import_plotly.tools	var1=pandas.DataFrame
import_cv2	import_matplotlib.pyplot
import_cv2 import_matplotlib.pyplot	import_numpy
import_cv2 import_matplotlib.pyplot import_numpy	import_matplotlib.pyplot
import_matplotlib.pyplot import_numpy import_matplotlib.pyplot	var16=var15.flatten
import_cv2	import_os
import_cv2 import_os	import_matplotlib.pyplot
import_cv2 import_os import_matplotlib.pyplot	import_seaborn
import_os import_matplotlib.pyplot import_seaborn	import_numpy
import_matplotlib.pyplot import_seaborn import_numpy	import_pandas
import_seaborn import_numpy import_pandas	var9=matplotlib.pyplot.figure
import_pandas	import_numpy
import_pandas import_numpy	import_glob
import_pandas import_numpy import_glob	import_cv2
import_numpy import_glob import_cv2	var2=var1.map
var14=pandas.DataFrame var11.append_0 import_cv2	var17=var16.reshape
var12=numpy.asarray matplotlib.pyplot.imshow import_sys	var16=numpy.empty
var13.append_0 var14.append_1 var20=pandas.DataFrame	var21=sklearn.load_digits
var14.append_1 var20=pandas.DataFrame var21=sklearn.load_digits	import_cv2
var20=pandas.DataFrame var21=sklearn.load_digits import_cv2	import_math
var21=sklearn.load_digits import_cv2 import_math	import_numpy
import_cv2 import_math import_numpy	import_pandas
import_math import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	var1=pandas.DataFrame
import_matplotlib.pyplot	matplotlib.pyplot.imshow
import_matplotlib.pyplot	import_tensorflow
import_matplotlib.pyplot import_tensorflow	import_numpy
import_matplotlib.pyplot import_tensorflow import_numpy	import_time
import_tensorflow import_numpy import_time	import_math
import_numpy import_time import_math	import_matplotlib.pyplot
import_time import_math import_matplotlib.pyplot	import_matplotlib.image
import_math import_matplotlib.pyplot import_matplotlib.image	var5=matplotlib.image.imread
import_glob import_matplotlib.pyplot import_cv2	import_cv2
var23.append_0 var22.remove import_cv2	var31=numpy.zeros
import_six	import_numpy
import_six import_numpy	import_pandas
import_six import_numpy import_pandas	import_cv2
import_numpy import_pandas import_cv2	import_glob
import_pandas import_cv2 import_glob	import_random
import_cv2 import_glob import_random	var37=numpy.ceil
import_torch	import_torch.utils.data
import_torch import_torch.utils.data	var2=pandas.read_csv
var9.compile var9.fit import_keras.layers	var9.add
import_tensorflow	import_numpy
import_tensorflow import_numpy	var0=tensorflow.Variable
import_numpy	import_pandas
import_numpy import_pandas	import_os
import_numpy import_pandas import_os	import_pandas
import_pandas import_os import_pandas	var1=pandas.read_csv
import_numpy	import_os
import_numpy import_os	import_pandas
import_numpy import_os import_pandas	import_sys
import_os import_pandas import_sys	import_matplotlib.pyplot
import_pandas import_sys import_matplotlib.pyplot	import_seaborn
import_sys import_matplotlib.pyplot import_seaborn	import_nltk
import_matplotlib.pyplot import_seaborn import_nltk	import_xgboost
import_seaborn import_nltk import_xgboost	var0=pandas.read_csv
import_os	import_pandas
import_os import_pandas	var2=pandas.read_csv
import_string var0=var0.apply import_nltk	var0.head
var0.head var0.info import_string	var8=var7.fit
import_string	import_re
import_string import_re	import_seaborn
import_string import_re import_seaborn	var0=pandas.read_csv
var0.hist var0.hist import_string	var0.head
var0=pandas.read_csv var2=pandas.read_csv import_nltk	import_re
var2=pandas.read_csv import_nltk import_re	var14=pandas.concat
import_tensorflow	var3=pandas.concat
var2.head var2.head var9.most_common	var14.to_csv
import_numpy	import_pandas
import_numpy import_pandas	import_gensim
import_numpy import_pandas import_gensim	import_multiprocessing
import_pandas import_gensim import_multiprocessing	var0=pandas.read_csv
var1=pandas.read_csv var0.head import_logging	import_sys
import_re	import_string
import_re import_string	import_nltk
import_re import_string import_nltk	import_seaborn
import_string import_nltk import_seaborn	seaborn.set_style
import_nltk import_seaborn seaborn.set_style	var3=pandas.read_csv
var21=var17.get var37.compile import_tensorflow	var38=tensorflow.ConfigProto
var37.compile import_tensorflow var38=tensorflow.ConfigProto	var42=var37.fit
import_pandas	var0=pandas.read_csv
import_pandas	var0=pandas.read_csv
var0.info var0.tail import_matplotlib.pyplot	import_seaborn
var0.tail import_matplotlib.pyplot import_seaborn	import_plotly.plotly
import_matplotlib.pyplot import_seaborn import_plotly.plotly	import_plotly.graph_objs
import_seaborn import_plotly.plotly import_plotly.graph_objs	matplotlib.pyplot.figure
import_scipy.stats var19=pandas.crosstab import_matplotlib_venn	comment_text
iloc var55=var41.fit import_dill	import_dill
var55=var41.fit import_dill import_dill	var56=var55.predict
import_numpy	import_os
import_numpy import_os	import_pandas
import_numpy import_os import_pandas	import_sys
import_os import_pandas import_sys	import_matplotlib.pyplot
import_pandas import_sys import_matplotlib.pyplot	import_seaborn
import_sys import_matplotlib.pyplot import_seaborn	import_nltk
import_matplotlib.pyplot import_seaborn import_nltk	import_xgboost
import_seaborn import_nltk import_xgboost	var0=pandas.read_csv
var7=var6.transform var8=var6.transform var7=var7.todense	shape
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	var2=pandas.read_csv
var1.head var1.head import_matplotlib.pyplot	import_seaborn
var1.head import_matplotlib.pyplot import_seaborn	matplotlib.pyplot.figure
var6=var5.reset_index var6.head import_re	import_string
var6.head import_re import_string	import_spacy
import_re import_string import_spacy	var7=seaborn.color_palette
import_string import_spacy var7=seaborn.color_palette	seaborn.set_style
import_spacy var7=seaborn.color_palette seaborn.set_style	import_warnings
matplotlib.pyplot.show var2.head import_spacy	import_en_core_web_sm
var2.head import_spacy import_en_core_web_sm	import_re
import_spacy import_en_core_web_sm import_re	var10=numpy.mean
var16=seaborn.FacetGrid var16=var16.map import_string	var14=var1.join
import_pandas	import_numpy
import_pandas import_numpy	import_matplotlib.pyplot
import_pandas import_numpy import_matplotlib.pyplot	import_matplotlib.gridspec
import_numpy import_matplotlib.pyplot import_matplotlib.gridspec	import_seaborn
import_matplotlib.pyplot import_matplotlib.gridspec import_seaborn	import_string
import_matplotlib.gridspec import_seaborn import_string	import_re
import_seaborn import_string import_re	import_nltk
import_string import_re import_nltk	var1=pandas.read_csv
var34=var22.get var32.append_0 import_os	import_csv
var32.append_0 import_os import_csv	import_codecs
import_os import_csv import_codecs	var37.compile
var12=pandas.concat var24.append_0 import_matplotlib	import_re
import_matplotlib import_re import_heapq	var28=numpy.asarray
var21.append_6 var21.append_7 import_matplotlib.pyplot	pandas.set_option
import_pandas	var0=pandas.read_csv
import_numpy	import_matplotlib.pyplot
import_numpy import_matplotlib.pyplot	import_pandas
import_numpy import_matplotlib.pyplot import_pandas	import_re
import_matplotlib.pyplot import_pandas import_re	import_nltk
import_pandas import_re import_nltk	import_matplotlib.pyplot
import_re import_nltk import_matplotlib.pyplot	import_seaborn
import_nltk import_matplotlib.pyplot import_seaborn	var0=pandas.read_csv
import_pandas	import_numpy
import_pandas import_numpy	import_gc
import_pandas import_numpy import_gc	import_time
import_numpy import_gc import_time	import_warnings
import_gc import_time import_warnings	import_scipy.stats
import_time import_warnings import_scipy.stats	import_matplotlib.pyplot
import_warnings import_scipy.stats import_matplotlib.pyplot	import_matplotlib.gridspec
import_scipy.stats import_matplotlib.pyplot import_matplotlib.gridspec	import_seaborn
import_matplotlib.pyplot import_matplotlib.gridspec import_seaborn	import_matplotlib_venn
import_matplotlib.gridspec import_seaborn import_matplotlib_venn	import_string
import_seaborn import_matplotlib_venn import_string	import_re
import_matplotlib_venn import_string import_re	import_nltk
import_string import_re import_nltk	import_spacy
import_re import_nltk import_spacy	var1=seaborn.color_palette
import_nltk import_spacy var1=seaborn.color_palette	seaborn.set_style
import_pandas	import_numpy
import_pandas import_numpy	import_matplotlib.pyplot
import_pandas import_numpy import_matplotlib.pyplot	import_seaborn
import_numpy import_matplotlib.pyplot import_seaborn	import_warnings
import_matplotlib.pyplot import_seaborn import_warnings	var0=pandas.read_csv
var4=pandas.read_csv var5=pandas.read_csv import_pickle	import_logging
import_pandas	import_numpy
import_pandas import_numpy	var0=pandas.read_csv
var2=pandas.read_csv var0.head import_re	import_numpy
var0.head import_re import_numpy	var6.append_0
import_re import_numpy var6.append_0	var0.head
var14=var13.fit_transform var16=var15.fit_transform import_bokeh.plotting	var17=bokeh.plotting.figure
var16=var15.fit_transform import_bokeh.plotting var17=bokeh.plotting.figure	var18=pandas.DataFrame
var1.head var4=markovify.Text import_numpy	import_pandas
var4=markovify.Text import_numpy import_pandas	import_markovify
import_numpy import_pandas import_markovify	shape
import_numpy	import_pandas
import_numpy import_pandas	var2=pandas.read_csv
import_numpy	import_pandas
import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_seaborn
import_pandas import_matplotlib.pyplot import_seaborn	var2=pandas.read_csv
import_lightgbm	import_re
import_lightgbm import_re	var0=pandas.read_csv
import_pandas	import_numpy
import_pandas import_numpy	import_gc
import_pandas import_numpy import_gc	import_time
import_numpy import_gc import_time	import_warnings
import_gc import_time import_warnings	import_scipy.stats
import_time import_warnings import_scipy.stats	import_matplotlib.pyplot
import_warnings import_scipy.stats import_matplotlib.pyplot	import_matplotlib.gridspec
import_scipy.stats import_matplotlib.pyplot import_matplotlib.gridspec	import_seaborn
import_matplotlib.pyplot import_matplotlib.gridspec import_seaborn	import_matplotlib_venn
import_matplotlib.gridspec import_seaborn import_matplotlib_venn	import_string
import_seaborn import_matplotlib_venn import_string	import_re
import_matplotlib_venn import_string import_re	import_nltk
import_string import_re import_nltk	import_spacy
import_re import_nltk import_spacy	var1=seaborn.color_palette
import_nltk import_spacy var1=seaborn.color_palette	seaborn.set_style
import_re	import_string
import_re import_string	import_os
import_re import_string import_os	var2=pandas.read_csv
var2.head var3.append_0 var7=pandas.read_csv	var7.head
var0=pandas.read_csv var0.head import_sklearn	var5=var4.fit_transform
var21=pandas.concat var21.to_csv import_sys	import_os
var21.to_csv import_sys import_os	import_re
import_sys import_os import_re	import_csv
import_os import_re import_csv	import_codecs
import_re import_csv import_codecs	import_numpy
import_csv import_codecs import_numpy	import_pandas
import_codecs import_numpy import_pandas	var2=pandas.read_csv
var47=pandas.read_csv var47.to_csv import_numpy	import_pandas
var47.to_csv import_numpy import_pandas	var2=pandas.read_csv
iloc var3.append_0 import_random	import_spacy
var3.append_0 import_random import_spacy	import_time
import_random import_spacy import_time	var6=var5.create_pipe
import_spacy import_time var6=var5.create_pipe	var5.add_pipe
import_time var6=var5.create_pipe var5.add_pipe	var6.add_label
var6=var5.create_pipe var5.add_pipe var6.add_label	var8=var5.begin_training
var5=var3.transform var6.fit import_eli5	var9=var8.fit_transform
var1=pandas.read_csv seaborn.heatmap import_string	var5=numpy.hstack
import_os	import_csv
import_os import_csv	import_pandas
import_os import_csv import_pandas	import_numpy
import_csv import_pandas import_numpy	import_matplotlib.pyplot
import_pandas import_numpy import_matplotlib.pyplot	import_seaborn
import_numpy import_matplotlib.pyplot import_seaborn	var1=pandas.read_csv
var8.text loc import_nltk	import_re
loc import_nltk import_re	import_sys
import_nltk import_re import_sys	import_warnings
import_re import_sys import_warnings	var16=var16.strip
var0.head var1.head var2.fit_on_texts	var6=var2.texts_to_sequences
import_string	var4=var4.lower
import_string var4=var4.lower	import_numpy
import_nltk	var0=pandas.read_csv
var3.corr seaborn.heatmap import_nltk	import_string
seaborn.heatmap import_nltk import_string	import_re
import_nltk import_string import_re	var0.head
var19.head var21.head import_lightgbm	var23=pandas.DataFrame
var34=var22.get var32.append_0 import_os	import_csv
var32.append_0 import_os import_csv	import_codecs
import_os import_csv import_codecs	var37.compile
import_sys	import_os
import_sys import_os	import_re
import_sys import_os import_re	import_csv
import_os import_re import_csv	import_codecs
import_re import_csv import_codecs	import_numpy
import_csv import_codecs import_numpy	import_pandas
import_codecs import_numpy import_pandas	var8=pandas.read_csv
import_lightgbm	import_re
import_lightgbm import_re	var0=pandas.read_csv
import_nltk	import_re
import_nltk import_re	var17=var15.fit_transform
import_collections var5.update import_nltk	var9.append_0
import_h2o	var5.train
import_h2o	var5.train
import_h2o	var5.train
import_h2o	var5.train
import_h2o	var5.train
import_h2o	var5.train
import_nltk	import_gensim
import_nltk import_gensim	import_multiprocessing
import_nltk import_gensim import_multiprocessing	var0=pandas.read_csv
import_nltk	import_matplotlib.pyplot
import_nltk import_matplotlib.pyplot	matplotlib.pyplot.figure
import_keras.backend	var0=pandas.read_csv
var17=var16.predict xgboost.plot_importance import_pandas	import_numpy
xgboost.plot_importance import_pandas import_numpy	import_lightgbm
import_pandas import_numpy import_lightgbm	import_gc
import_numpy import_lightgbm import_gc	var20=lightgbm.Dataset
var5=var4.div var5.plot var6=pandas.crosstab	var7=var6.div
import_seaborn	import_matplotlib.pyplot
import_seaborn import_matplotlib.pyplot	import_sklearn
import_seaborn import_matplotlib.pyplot import_sklearn	seaborn.set_style
import_matplotlib.pyplot import_sklearn seaborn.set_style	var0=pandas.read_csv
import_gc	import_xgboost
import_gc import_xgboost	import_pandas
import_gc import_xgboost import_pandas	import_numpy
import_xgboost import_pandas import_numpy	import_sklearn
import_pandas import_numpy import_sklearn	var0=pandas.read_csv
import_gc	import_xgboost
import_gc import_xgboost	import_pandas
import_gc import_xgboost import_pandas	import_numpy
import_xgboost import_pandas import_numpy	import_sklearn
import_pandas import_numpy import_sklearn	var0=pandas.read_csv
var0.head var0.groupby var2.head	var1.head
var4.info var6.info import_numpy	import_pandas
var6.info import_numpy import_pandas	import_matplotlib.pyplot
import_numpy import_pandas import_matplotlib.pyplot	import_seaborn
import_pandas import_matplotlib.pyplot import_seaborn	import_time
import_matplotlib.pyplot import_seaborn import_time	var4.head
var4.head var6.head import_seaborn	var4.describe
import_pandas	import_numpy
import_pandas import_numpy	import_datetime
import_pandas import_numpy import_datetime	import_matplotlib
import_numpy import_datetime import_matplotlib	import_matplotlib.pyplot
import_datetime import_matplotlib import_matplotlib.pyplot	import_seaborn
import_matplotlib import_matplotlib.pyplot import_seaborn	seaborn.set_style
import_matplotlib.pyplot import_seaborn seaborn.set_style	var0=pandas.read_csv
var6.head var6.describe import_matplotlib.pyplot	import_seaborn
var6.describe import_matplotlib.pyplot import_seaborn	matplotlib.pyplot.figure
seaborn.lmplot matplotlib.pyplot.show var28=pandas.DataFrame	var26=pandas.DataFrame
matplotlib.pyplot.show var28=pandas.DataFrame var26=pandas.DataFrame	var30=var30.drop
var0.head var0.info import_seaborn	import_matplotlib.pyplot
var0.info import_seaborn import_matplotlib.pyplot	matplotlib.pyplot.figure
var21=pandas.merge var21.head var22=pandas.DataFrame	var22.head
var2=var2.merge var7=numpy.mean import_gc	var12=var1.drop
var7.dropna var10=var2.index var11=networkx.Graph	var11.add_node
var10=var2.index var11=networkx.Graph var11.add_node	var11.add_edge
var2=pandas.read_csv import_matplotlib.pyplot	var4=pandas.read_csv
seaborn.distplot matplotlib.pyplot.show import_warnings	var9=pandas.DataFrame
var3=pandas.DataFrame var3.reset_index import_os	import_errno
var3.reset_index import_os import_errno	import_shutil
import_os import_errno import_shutil	import_sys
var3=pandas.DataFrame var3.reset_index import_os	import_errno
var3.reset_index import_os import_errno	import_shutil
import_os import_errno import_shutil	import_sys
var1.head var0.nunique import_os	import_itertools
import_os	var0=pandas.read_csv
import_pandas	import_numpy
import_pandas import_numpy	import_matplotlib.pyplot
import_pandas import_numpy import_matplotlib.pyplot	import_seaborn
import_numpy import_matplotlib.pyplot import_seaborn	var0=pandas.read_csv
import_h2o	var0.head
var6.fit var7=pandas.read_csv var8=pandas.DataFrame	var9=pandas.read_csv
import_h2o	var0.head
var8=pandas.read_csv var11=numpy.diff import_multiprocessing	import_lightgbm
var0.head var0.head var1=numpy.array	var2.fit
var0.head var1=numpy.array var2.fit	var3=numpy.abs
var1=numpy.array var2.fit var3=numpy.abs	var6=pandas.DataFrame
import_os	var0=pandas.read_csv
var0=numpy.array import_matplotlib.pyplot	var1=pandas.read_csv
import_numpy	import_pandas
import_numpy import_pandas	import_os
import_numpy import_pandas import_os	import_matplotlib.pyplot
import_pandas import_os import_matplotlib.pyplot	import_lightgbm
import_os import_matplotlib.pyplot import_lightgbm	import_xgboost
import_matplotlib.pyplot import_lightgbm import_xgboost	import_time
import_lightgbm import_xgboost import_time	import_datetime
import_xgboost import_time import_datetime	import_gc
import_time import_datetime import_gc	import_seaborn
import_datetime import_gc import_seaborn	import_warnings
import_gc import_seaborn import_warnings	var0=pandas.read_csv
import_matplotlib.pyplot	var0=pandas.read_csv
import_pandas	import_numpy
import_pandas import_numpy	import_matplotlib.pyplot
import_pandas import_numpy import_matplotlib.pyplot	import_seaborn
import_numpy import_matplotlib.pyplot import_seaborn	var0=pandas.read_csv
shape var50.append_0 var58=numpy.prod	var59=numpy.prod
var50.append_0 var58=numpy.prod var59=numpy.prod	var60=numpy.prod
var58=numpy.prod var59=numpy.prod var60=numpy.prod	var61=numpy.prod
var59=numpy.prod var60=numpy.prod var61=numpy.prod	var63=tensorflow.add
var60=numpy.prod var61=numpy.prod var63=tensorflow.add	var63=tensorflow.identity
